ID,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
7054,0.004883494,69,0,364,NA,5,0,2,0,0
7056,0.714226203,28,2,0.197586727,1325,6,0,0,0,0
7058,0.883674215,63,0,0.245298013,3774,13,0,0,0,1
7059,0.010416377,62,0,0.280068565,10500,17,0,1,0,0
7063,0.096557635,59,0,0.327218642,6050,7,1,1,0,0
7067,0.029268912,31,0,0.367322776,6756,7,0,1,0,0
7072,0.794322442,57,0,0.361129067,4640,5,0,2,0,0
7075,4.81921e-4,67,0,0.546451512,6382,10,0,2,0,0
7079,0.104815989,40,0,0.283008873,7550,5,0,1,0,2
7080,1.485049834,66,1,1049,NA,3,0,0,0,0
7086,0.669986153,60,0,0.509724514,20000,23,0,2,0,1
7088,0.069694008,65,0,0.208977744,2650,9,0,0,0,0
7089,0.75423978,35,1,0.131988767,3916,4,2,0,0,2
7092,0.308985682,48,0,0.169786417,8333,9,0,0,0,2
7099,0.252263748,64,0,0.843712812,2520,11,0,2,0,0
7102,0.196772291,50,0,0.108891109,1000,3,0,0,0,1
7105,0.904968271,48,1,0.497275595,3486,10,0,1,1,2
7113,0.543695644,52,0,0.361891049,4166,9,0,1,0,1
7114,0,34,0,3196,0,12,0,2,0,2
7117,0.439585073,62,0,0.404169326,4700,5,0,2,0,0
7131,0.010823105,62,0,8,NA,8,0,0,0,0
7132,0.105432723,61,0,0.284021251,7340,12,0,2,0,1
7136,0.005962561,28,0,0.003999,4000,21,0,0,0,0
7140,0.045773358,28,0,0.201705381,3400,7,0,0,0,2
7142,0.043394589,40,0,1758,NA,6,0,1,0,3
7143,0.628182448,47,1,0.640085694,4200,9,3,2,0,3
7150,0.142323414,65,2,0.200131557,6080,11,0,1,0,0
7156,0.24135173,62,0,0.224943764,4000,7,0,1,0,0
7172,0.047848308,40,0,0.32391902,4000,12,0,1,0,1
7180,0.057189679,63,0,4409,NA,15,0,4,0,0
7181,1.046656299,30,0,0.473017988,1500,6,0,0,0,0
7184,0.066087741,86,1,92,NA,8,0,0,0,NA
7196,0.9999999,59,0,0.301039222,2982,4,0,0,0,0
7202,0.160403732,64,0,0.348387634,12000,15,0,2,0,1
7206,0,69,0,1009,NA,6,0,1,0,0
7207,0.036854955,57,0,0.414373947,5342,10,0,2,0,1
7210,0.244146321,76,0,0.187140115,2083,3,0,1,0,0
7212,0.34212433,69,0,0.398920216,5000,8,0,0,0,0
7215,0.597414026,77,2,5483,NA,15,0,3,0,0
7219,0.078695003,78,0,0.46338444,10500,9,0,2,0,0
7221,0.38360936,64,0,0.434012331,12812,20,0,2,0,0
7224,0.035375065,63,0,0.016495876,4000,9,0,0,0,0
7231,0.216648801,44,0,0.412184157,6450,13,0,2,0,3
7235,0.9999999,26,0,57.5,1,2,0,0,0,0
7244,0.9999999,68,0,0.323140253,3400,3,0,1,0,0
7248,0.022213,76,0,1419,NA,6,0,1,0,0
7253,0.354331402,44,0,0.937594668,3300,11,0,1,0,2
7254,0.06437497,69,0,0.865502183,2289,15,0,1,0,0
7257,0.033514474,69,0,0.038317368,2400,7,0,0,0,1
7259,1.341700339,55,0,0.291442618,6508,6,0,0,0,0
7268,0.008066888,43,0,0.001249688,4000,3,0,0,0,2
7274,0.519786469,54,0,0.103224194,4000,8,0,0,0,0
7278,0.101166389,54,1,0.010443864,1148,2,0,0,0,0
7286,0.568289199,58,1,0.367469378,12000,11,0,2,0,0
7287,0,50,2,0.704372482,6700,15,0,2,0,2
7288,0.52858831,30,0,188,NA,4,0,0,0,0
7296,0,42,0,0.297671761,7000,6,0,1,0,2
7297,0.691323283,44,0,0.279589833,9166,10,0,2,0,2
7298,0.038032609,59,0,1320,NA,6,0,2,0,2
7304,0.232859249,43,1,0.444851716,3000,9,0,1,0,0
7308,0.339080384,79,0,0.400911708,4167,10,0,1,0,1
7310,0.009508344,53,0,2114,NA,10,0,3,0,0
7311,0.091417973,57,0,0.253601241,13536,10,0,1,0,2
7319,0,64,0,1763,NA,9,0,1,0,0
7321,0.021497113,71,0,31,NA,4,0,0,0,NA
7325,0.475980001,39,1,0.521492836,3000,3,0,2,0,3
7328,0.13008419,48,0,0.372631178,10500,10,0,1,0,1
7331,0.107233984,80,0,0.271529889,2960,8,0,1,0,0
7337,0.123150699,29,0,0.304559863,4100,9,0,1,0,3
7342,0.518584814,50,0,0.17338177,9083,5,0,0,0,1
7346,0.887470072,62,0,1100,NA,7,0,0,0,0
7350,0.986671343,27,0,0.129636049,2884,6,0,0,0,0
7351,0.444141123,50,0,0.260761946,9291,6,0,1,0,3
7353,1.650559755,35,1,1596,NA,13,0,0,0,2
7363,0.552744914,33,0,0.11138782,4416,7,0,0,0,0
7369,0.669158611,49,1,0.626249597,3100,7,0,1,0,1
7372,0.005739188,92,0,8,NA,11,0,0,0,0
7380,0.035482212,70,0,0.578002894,3454,10,0,0,0,0
7381,0.01618123,57,0,1432,NA,4,0,1,0,NA
7383,0.020086607,76,0,0.010309278,3200,11,0,0,0,0
7384,0.903013855,46,1,0.283976039,5341,4,2,0,1,1
7385,0.017966209,50,4,2420,NA,13,0,1,0,NA
7398,0.567221687,29,0,0.183126749,2500,6,0,0,0,0
7400,0.699094946,39,0,1.530773277,1900,8,0,2,0,3
7401,0.146016114,56,0,0.081590675,5833,17,0,0,0,0
7403,0.040582079,32,0,0.589852537,4000,6,0,2,0,1
7405,0,58,0,2389,NA,13,0,4,0,0
7408,0.0198058,91,0,721,NA,6,0,1,0,0
7410,0.9999999,22,0,24,NA,0,0,0,0,NA
7411,0.9999999,56,0,0.7236404,900,2,0,1,0,0
7417,0.001749913,85,0,1,NA,4,0,0,0,0
7420,0,50,1,0.393366192,7506,9,0,1,0,2
7424,0.769498886,34,0,0.083247385,6786,2,0,0,0,0
7428,0.009526651,49,0,0.079530639,2300,15,0,0,0,0
7429,1.048279811,57,2,0.740256815,4438,12,0,2,2,0
7436,0.954197875,47,1,0.300676293,5470,7,0,1,0,2
7443,0.948207171,43,2,0.059990245,6150,2,0,0,0,4
7445,0.101870368,31,0,0.39545327,7125,4,0,2,0,0
7451,0.509751536,40,0,0.70763684,3050,9,0,0,0,0
7459,0,42,1,0.295470453,10000,15,0,1,0,4
7461,0.169902955,60,0,0.640852871,10833,15,0,3,0,5
7462,0.495811037,73,0,2455,NA,10,0,1,0,0
7463,0.561142352,60,0,0.533223201,5447,13,0,1,0,0
7465,0.001023785,66,0,3122,NA,9,0,1,0,0
7466,0.9999999,24,0,0,820,1,0,0,0,0
7472,0.9999999,57,0,1380,NA,2,0,1,0,0
7473,0.9999999,39,0,0.177075855,4178,1,0,0,0,4
7475,0,70,0,452,NA,4,0,1,0,0
7478,0.9999999,60,0,52,NA,2,0,0,0,0
7480,0.896069287,28,0,0.048634244,1500,3,0,0,0,1
7482,0.042454142,71,1,0.251240113,7458,10,0,0,0,0
7496,0.56459324,50,0,0.597145719,3993,12,0,0,0,1
7497,0.072569544,53,0,0.024404587,3400,6,0,0,0,0
7500,0,35,0,0.797408286,5478,9,0,5,0,0
7504,0.010564998,44,0,4304,NA,8,0,2,0,0
7514,0.152292612,71,0,110952,NA,9,0,0,0,0
7517,0.863787375,32,0,0.160384924,2493,2,0,0,0,0
7518,0.050773438,64,0,1033,NA,8,0,1,0,0
7525,0.386469432,45,1,0.404898829,4694,10,0,1,0,0
7537,0.887953709,45,1,0.103920078,9208,8,1,0,0,2
7547,0,71,0,0,NA,4,0,0,0,0
7551,0.996627123,56,2,0.109125718,4700,11,0,0,0,1
7554,0.9999999,66,0,4115,NA,4,0,2,0,NA
7555,0.096061221,80,0,0.11132255,1050,9,0,0,0,0
7562,0,50,0,0.185283219,17000,7,0,2,0,1
7567,0.058951213,57,0,0.315661675,9883,14,0,3,0,1
7573,0.960067998,57,0,0.539494358,7000,12,0,1,0,0
7575,0.091636335,72,0,0.037848108,20000,2,0,0,0,0
7576,0.135174156,57,1,0.402340892,4100,11,0,1,0,0
7584,0.158857768,39,0,0.401558594,6800,8,0,1,0,2
7591,0.031483915,61,0,0.202946851,5700,5,0,1,0,1
7599,0.163878671,48,0,0.153119634,3493,8,0,0,0,1
7603,0.226385807,62,0,5319,NA,14,0,2,0,1
7606,0,36,0,0.608261159,1500,9,0,0,0,1
7609,0.170521201,56,0,6185,NA,13,0,1,0,0
7611,0.125317494,61,0,3301,NA,10,0,1,0,0
7612,0.004777601,64,0,0.14230431,5684,3,0,1,0,1
7615,0.9999999,36,0,0.0062284870000000004,6100,0,1,0,0,2
7618,0.738426037,46,0,1.522727273,1275,10,0,1,0,1
7625,0,39,0,0,NA,2,0,0,0,0
7626,0.200642993,55,0,0.566456868,2700,10,0,1,0,0
7632,0.087331396,72,0,1234,NA,13,0,1,0,0
7639,0.015964001,81,0,0.007634975,5500,10,0,0,0,0
7644,0.226989934,60,0,0.044728103,9635,6,0,0,0,0
7646,0.003528384,69,0,365,NA,11,0,0,0,0
7647,0.041441201,59,0,0.013920526,3950,3,0,0,0,0
7648,0.018410333,33,0,0.004951909,10500,13,0,0,0,0
7658,0.059429458,51,0,0.189849954,51250,12,0,3,0,2
7660,0.95448799,49,2,6102,NA,8,2,2,0,0
7661,0.122840654,69,0,1113,NA,11,0,1,0,0
7667,0,61,0,0.098869265,10700,6,0,1,0,3
7668,0.248455973,41,0,0.131717071,4000,5,0,0,0,1
7669,0.010132434,66,0,0.306875694,8100,14,1,2,0,0
7674,0.208491464,75,0,0.466933295,7000,11,0,1,0,1
7680,0.077846859,65,0,0.017663723,6000,9,0,0,0,0
7683,0.79204777,67,0,1.15780543,1767,13,0,2,0,0
7685,0.036808792,54,0,0.038531443,2750,13,0,0,0,1
7690,0.379026079,68,0,0.32691827,4000,14,0,0,0,0
7691,0.050583276,58,0,0.344485464,4333,8,0,1,0,0
7698,0,63,0,521,NA,9,0,1,0,0
7700,0.019921544,29,0,0.217223358,4400,7,0,0,0,3
7703,0,61,2,2.911307272,2378,10,0,3,0,0
7708,0.015679373,65,0,2875,NA,6,0,1,0,NA
7713,0.073865689,46,0,0.310514576,13000,11,0,4,0,2
7725,0.046057815,38,0,0.594308036,5375,10,0,2,0,0
7726,0.899431484,61,0,0.067617165,7083,8,0,1,0,0
7729,0.501859579,48,0,0.065419226,7000,11,0,0,0,0
7730,0.075119807,75,0,0.314147228,3300,10,0,1,0,0
7733,0.18879528,49,0,0.670951157,3500,5,0,1,0,0
7735,0.976900534,32,0,0.214566226,2800,5,0,0,0,0
7740,0.027304329,86,0,0.00742751,7000,4,0,0,0,0
7741,0.022209741,47,0,0.169024784,10530,6,0,1,0,0
7743,0.012497419,64,0,0.184044106,6166,13,0,1,0,0
7744,0,34,0,450,NA,5,0,0,0,3
7745,0.589137598,35,1,1.189962223,1852,10,1,1,0,0
7749,0.796898993,46,1,0.478902359,10640,11,0,2,0,2
7750,0,49,0,0.096463023,7463,3,0,0,0,0
7763,0.015285278,39,0,0.040993168,6000,9,0,0,0,0
7765,8.9991e-4,42,0,161,NA,2,0,0,0,0
7768,0.9999999,25,0,0,NA,1,0,0,0,0
7781,0.980001942,25,0,0.480288728,1800,4,0,0,0,0
7789,0.364506601,35,0,0.17317011,3920,6,0,0,0,0
7793,0.031226501,36,0,0.415544594,7500,10,0,1,0,0
7796,0,49,0,0.264178558,8198,9,0,2,0,1
7805,0,25,0,0.238073603,2200,7,0,0,0,0
7806,0.179911732,71,0,0.063426405,2900,6,0,0,0,0
7820,0.104317703,58,0,0.700040048,2496,8,0,1,0,0
7832,0.330610523,61,0,4439,NA,19,0,2,0,1
7833,0.286206563,37,0,0.164341518,3583,9,0,0,0,0
7838,1.017720771,48,0,0.812523435,2666,12,0,1,0,3
7840,0.023896755,61,0,0.479378682,5600,18,0,1,0,0
7843,0.108536456,63,0,0.249102029,10300,9,0,2,0,0
7858,0.028629812,54,0,38,NA,3,0,0,0,NA
7860,0.684210526,61,0,0.225554743,4100,3,0,0,0,1
7861,0.186058019,62,0,0.124901532,11424,10,0,1,0,0
7863,0.286054919,40,1,0.482839054,3000,12,0,1,0,2
7866,0.614537909,45,0,0.553432571,4500,6,0,1,0,3
7869,0.788955545,72,0,838,NA,6,0,1,0,0
7871,4.93251e-4,81,0,1,NA,5,0,0,0,NA
7883,0.041543252,55,0,0.421450988,5416,9,0,2,0,1
7885,0.251759129,40,0,0.575945946,3699,4,0,1,0,1
7886,0.180485705,37,0,0.099112611,8000,10,0,0,0,2
7888,0.122152072,70,0,0.087485419,6000,5,0,0,0,0
7896,0.004753709,54,2,0.690268838,2640,10,0,1,0,2
7900,0.629520582,50,0,0.610831134,12500,12,0,2,0,4
7902,0.950825458,47,1,0.378418112,3400,6,0,1,0,3
7919,0.184653035,33,0,0.560846561,1700,12,0,2,0,1
7924,0.030070406,55,0,0.29988319,9416,19,0,1,0,0
7925,0.129143365,41,0,0.212848394,8000,3,0,1,0,2
7935,1.070964518,39,0,0.143387604,3500,4,0,0,0,2
7936,0.166240828,59,0,0.41705037,7166,25,0,2,0,1
7940,0.106456549,48,0,2352,0,8,0,2,0,2
7942,0.105942764,42,0,0.382131843,10375,10,0,1,0,2
7951,0.157900794,68,0,1844,NA,9,0,2,0,0
7953,0.099649238,59,0,0.274326451,10800,8,0,1,0,0
7961,0.793697686,54,1,0.213893053,2000,5,0,0,0,1
7963,0.001672076,67,0,0.001369738,10950,6,0,0,0,0
7970,0.9750025,57,1,0.309327196,7386,3,0,1,0,0
7972,0.007803769,48,0,0.261595262,13000,8,0,1,0,1
7974,0.060039033,45,0,0.710885681,5125,10,0,3,0,0
7982,0.998003992,26,0,466,NA,4,1,0,0,NA
7988,0.037883099,38,0,0.521227503,4333,5,0,2,0,2
7989,0.915197313,32,2,0.642622352,5475,10,0,2,0,2
7990,3.6899e-4,43,0,0,5000,4,0,0,0,0
7994,0.131600194,74,0,174,NA,8,0,0,0,1
7996,0.95680288,37,0,0.64319674,4416,8,0,1,0,0
8000,0.337541426,65,0,0.216756043,12866,12,0,1,0,0
8002,0.962976675,72,0,0.589764094,2500,8,0,2,0,0
8004,0.188090595,63,0,0.321279787,6000,3,0,2,0,6
8009,0.343884592,48,0,0.40085382,6792,11,0,1,0,0
8012,0,79,0,0,NA,4,0,0,0,NA
8013,0.301493942,53,0,0.010398614,7500,5,0,0,0,2
8018,0.549972501,54,0,0.181363727,5000,9,0,0,0,1
8020,0,48,1,0.187521426,5833,7,0,0,0,3
8023,0.9999999,42,0,0.663056157,6000,7,0,3,0,2
8026,0.014102162,67,0,0.132231405,3629,6,0,0,0,0
8027,0.518240213,54,0,0.448310139,3017,6,3,0,0,0
8030,0.002629154,79,0,0.010253643,3705,5,0,0,0,0
8031,0.42186452,34,0,0.034866533,11500,6,0,0,0,1
8035,0.040743034,67,0,0.569620253,1500,8,0,1,0,0
8037,0.020333211,58,0,0.836708536,3900,10,0,1,0,1
8046,0.139998696,54,0,795,NA,10,0,0,0,0
8048,0.00859828,90,0,4.45236e-4,2245,6,0,0,0,0
8050,0.03009752,57,0,0.117600631,3800,4,0,0,0,2
8052,0.117938793,56,0,938,NA,8,0,0,0,0
8058,0.9999999,52,0,0.178956835,3335,1,1,0,0,2
8069,0.025866692,87,0,24,NA,4,0,0,0,NA
8070,0.077196912,66,0,0.428013582,5889,6,0,0,0,1
8072,0.00963443,80,0,0.0029994,5000,4,0,0,0,0
8076,0.016684186,81,0,0.101919045,6200,8,0,1,0,0
8077,0.488495307,60,1,0.804259439,5164,6,1,1,1,0
8080,0.61239622,48,0,0.217890405,13850,10,0,1,0,3
8084,0.12395042,44,0,0.002999,3000,2,0,0,0,3
8097,0.027165912,67,0,0.264155331,8600,10,0,2,0,1
8101,0.166519522,44,0,3.982300885,790,13,0,2,0,3
8105,0.01264915,30,1,1270,NA,12,0,1,0,0
8107,0.146774639,44,0,2318,NA,9,0,2,0,1
8109,0.395596256,52,0,0.588835659,4800,9,0,2,0,1
8115,0.9999999,47,1,2564,NA,4,0,1,0,0
8121,0.060807806,54,0,0.301064807,18500,11,0,4,0,1
8124,0.009612697,85,0,13,NA,6,0,0,0,NA
8128,0.01615502,57,0,0.1105,11999,15,0,2,0,0
8130,0.074792521,71,1,0.631342613,2226,7,0,1,0,0
8131,0.66736391,28,0,0.32537976,14416,10,0,2,0,0
8132,0.763278763,45,0,0.894317175,7900,27,0,2,0,3
8133,0.13748646,49,0,0.202941852,4350,4,0,0,0,2
8135,0.048641225,60,0,0.328223436,4761,13,0,2,0,1
8138,0.008705736,61,0,0.49446948,2440,6,0,1,0,0
8143,0.048650702999999997,66,0,0.440906483,3485,14,0,1,0,1
8145,0.535972791,66,0,0.957708385,4066,10,0,3,0,0
8153,0,67,0,1403,NA,9,0,1,0,0
8157,0.280161402,49,0,0.439922821,5700,14,0,3,0,0
8160,0.858021843,29,1,1541,NA,8,0,1,0,2
8163,0.096903097,24,0,5,NA,1,0,0,0,0
8167,0.006958188,65,0,0.002511301,3981,5,0,0,0,0
8170,0.022179036,55,0,0.41469319,9500,8,0,2,0,3
8185,0.9999999,22,0,965,0,1,0,0,0,0
8191,0.073364221,54,0,0.268414251,5416,3,0,1,0,0
8203,0.793606084,38,0,0.12987609,6536,11,0,0,0,2
8206,0.568195415,58,0,0.151694786,6578,4,0,0,0,2
8210,0.9999999,70,0,703,NA,1,1,1,0,0
8214,0.032300193,79,0,0.026789284,2500,7,0,0,0,0
8226,0.842714361,27,0,0.01136543,6334,4,0,0,0,0
8230,0.088900271,56,0,0.231584745,7262,11,0,2,0,0
8235,0.427797684,45,0,0.028455285,5411,2,0,0,0,0
8236,0.111996204,72,0,0.543966152,5435,10,0,2,0,0
8241,0.304591954,71,0,0.380505415,2769,5,0,2,0,0
8250,0,32,0,435,NA,3,0,0,0,0
8251,1.013990816,31,2,2915,NA,8,1,1,1,0
8253,0.077268184,44,0,0.243907012,5333,11,0,1,0,0
8255,0.281434206,47,1,0.188086573,10441,11,0,0,0,5
8258,0.914193729,54,1,0.730998401,6880,17,0,1,0,2
8264,0.51766164,62,0,0.817125492,5593,13,0,2,0,0
8265,0.070492951,40,1,0.366129585,5833,11,0,2,0,2
8268,0.170445226,34,0,0.525245792,6000,9,0,2,0,0
8269,0.065531149,68,0,0.466306739,5000,4,0,2,0,0
8277,0.005025909,88,0,0.00279944,5000,4,0,0,0,0
8283,0.682439799,42,0,0.362479549,5500,5,0,1,0,3
8289,0.157394421,61,0,91,NA,3,0,0,0,0
8299,0.050108327,42,0,0.333061806,9820,7,0,2,0,0
8310,0.797311315,47,0,6521,NA,7,0,2,1,0
8318,0.257010316,64,0,0.354978792,9901,18,0,3,0,0
8322,0.115992001,29,0,0.461492891,3375,13,0,1,0,0
8324,0.00166206,76,0,165,NA,15,0,1,0,0
8325,0.253189701,73,0,0.27521349,9250,12,0,1,0,0
8326,0.005609066,73,0,7.77691e-4,9000,7,0,0,0,0
8338,1.004015441,60,1,0.451308261,18000,17,0,2,0,1
8341,0.0869377,69,0,0.298737403,8632,12,0,2,0,1
8344,0.645319533,46,0,3113,NA,8,0,2,0,0
8351,0.152442139,31,0,0.077540631,5106,6,0,0,0,1
8352,0.039286273,67,0,1248,NA,7,0,1,0,0
8353,0.017097369,65,0,13,0,3,0,0,0,0
8355,0,67,0,0,NA,2,0,0,0,0
8357,0.140046499,46,0,0.102099767,9000,8,0,0,0,2
8359,0.019444174,52,0,0.124565715,11800,6,0,1,0,1
8365,0.015776451,39,1,0.214427795,7540,10,0,1,0,0
8371,0.06352663,78,0,0.161006723,5800,20,0,1,0,0
8375,0,70,0,0.344590091,4500,10,0,2,0,0
8380,0.010136133,57,1,0.696340732,8334,21,0,3,1,0
8384,0.062096572,53,0,0.370424067,8276,8,0,3,0,1
8385,0.235062839,47,1,0.382231405,6291,5,0,1,0,3
8387,0.305814788,33,0,0.34755366,7500,9,0,1,0,0
8394,0.758657109,31,0,0.786042624,7178,14,0,2,0,0
8396,0.030848458,61,0,1732,NA,9,0,1,0,NA
8399,0.026069485,70,0,2673,NA,11,0,2,0,0
8400,0.003860341,39,0,0.345576982,9800,10,0,1,0,0
8401,0.138535133,48,0,0.239083853,21000,13,0,2,0,4
8402,0.9999999,36,0,0.102965678,3000,1,0,0,0,2
8409,0.06208663,58,0,0.029991431,3500,3,0,0,0,3
8411,0.094164652,67,0,0.471388102,3529,11,0,1,0,0
8413,0.015150597,57,0,2703,NA,5,0,1,0,0
8415,0.073233115,44,0,0.375816558,7500,13,0,2,0,3
8418,0.292471548,66,0,0.69219315,4700,8,0,2,0,1
8420,0.595620219,51,2,0.574715792,7300,10,0,1,1,1
8422,0.118988101,47,0,0.280847347,4578,4,0,1,0,0
8425,0.232553489,61,1,0.467896023,4500,9,0,1,0,0
8426,0.036299037,52,0,0.041637262,7084,2,0,1,0,0
8428,0,49,0,1179,NA,6,0,1,0,0
8431,0.586206897,33,0,0.048975512,2000,2,0,0,0,1
8441,1.020576132,43,1,0.054139172,6667,6,2,0,2,0
8448,0.039272013,67,0,1406,NA,5,0,1,0,0
8450,0,58,0,0.241459757,6000,4,0,1,0,0
8458,0.658068386,25,0,0.332948866,2600,5,0,0,0,0
8461,0.178727318,72,0,0.230865878,9550,7,0,1,0,0
8463,0.9999999,38,0,13,NA,1,0,0,1,0
8474,0.969430755,58,0,0.257654655,4800,3,0,0,0,0
8479,0,45,0,0.326406399,11500,7,0,2,0,0
8480,8.40086e-4,56,0,0.479249012,7083,15,0,1,0,0
8482,0.4976276,48,0,0.784766301,3465,9,0,1,0,2
8494,0.808756866,69,1,0.399891628,3690,8,0,1,0,0
8499,0.054221348,55,0,1.080550098,2035,7,0,1,0,0
8500,0.61295285,49,0,1796,NA,5,0,1,0,0
8504,0.162324144,46,0,0.189245375,14430,13,0,1,0,3
8506,0.641294006,47,1,684,0,5,5,0,5,0
8508,0,72,0,0.313339046,3500,2,0,1,0,2
8513,0.628480658,41,1,1732,NA,9,0,0,0,0
8514,0.9999999,28,0,0.089053803,1616,1,0,0,0,2
8517,0.795435831,69,0,0.164895441,2916,4,0,0,0,0
8525,0.457131843,53,0,0.298905609,16081,17,0,3,0,3
8528,0.543006477,35,0,0.549853372,4091,10,0,0,0,1
8535,0.9999999,24,0,0,1700,0,0,0,0,0
8545,0.012838802,31,0,0.179975047,3205,2,0,0,0,0
8547,0.212755831,37,0,0.200359928,3333,2,0,0,0,0
8553,0.524471835,52,1,0.474310777,6383,10,0,1,0,1
8558,0.070482159,64,0,0.162655971,17951,8,0,1,0,2
8564,0.001073662,46,1,461,NA,6,0,0,0,0
8568,0.699032693,52,1,0.350630887,5626,11,0,2,0,2
8571,0.928433718,52,0,0.635571899,5166,13,0,2,0,2
8572,0.074858608,66,0,0.497533662,7500,18,0,3,0,0
8582,0.9999999,36,0,0.285578296,2100,2,0,0,0,0
8584,0.174187158,52,0,4790,NA,18,0,2,0,2
8590,0.018167008,49,0,0.126557377,9149,6,0,2,0,0
8591,0.612451673,72,0,1.969401947,718,10,0,1,0,0
8594,0.9999999,23,0,0,650,0,0,0,0,0
8608,0.191237957,25,0,0.671132765,820,5,0,0,0,0
8609,0.99830017,64,0,0.26946701,5046,6,0,1,0,0
8610,0.264453661,65,0,0.182077897,10500,9,0,1,0,0
8613,0.01529847,37,0,9.9975e-4,4000,2,0,0,0,0
8614,0.038851593,55,0,0.0019995,4000,2,0,0,0,0
8622,0.677376663,43,0,0.260660082,8301,7,0,1,0,2
8624,0.315390079,52,0,0.130933825,7056,8,0,1,0,1
8630,0.097140785,62,0,0.376602127,11000,16,0,2,0,2
8636,0.409423345,54,0,0.297693797,17040,11,0,3,0,3
8644,0,44,1,0.083383323,5000,5,0,0,0,0
8646,0.9999999,34,0,73,NA,0,0,0,1,NA
8649,0.014852658,72,0,1992,NA,18,0,1,0,0
8659,0,63,0,0.389830508,707,2,0,0,0,0
8663,0.235450265,42,0,1823,NA,9,0,1,0,4
8664,0.969170459,48,1,0.485768501,6850,7,0,1,1,0
8665,0.148595837,34,0,0.113932045,15833,10,0,2,0,2
8668,0.335402692,38,0,0.129338902,6942,3,0,0,0,3
8669,0.952272783,52,1,0.934437937,7000,15,0,3,0,0
8670,0.979172452,39,0,0.232511659,1500,5,0,0,0,0
8677,0.135185442,42,0,4501,NA,13,0,2,0,1
8679,0.012561218,64,0,0.004748088,3790,12,0,0,0,0
8681,0.210671854,44,0,0.651740531,6520,10,0,1,0,2
8682,0.06112026,37,0,0.297024144,5342,7,0,2,0,1
8691,0.051824236,46,1,0.413508173,11133,13,0,5,0,0
8692,0.054589082,31,0,150,0,3,0,0,0,0
8695,0.021122141,53,0,0.492058011,2895,5,0,1,0,0
8696,0.005924455,38,0,0.356656065,2200,6,0,1,0,0
8701,0.304853903,80,0,2009,NA,11,0,1,0,0
8707,0.066098898,63,0,0.153639116,17833,7,0,1,0,2
8712,0.419247318,46,1,0.473695198,4789,6,0,2,0,2
8714,0.002841132,62,0,0.036148285,6500,19,0,1,0,0
8717,0.185523096,88,0,0.229787234,2819,9,0,1,0,0
8726,0.008653608,47,0,0.002570694,3500,4,0,0,0,2
8727,0.465818281,48,0,0.380936511,6000,9,1,0,0,0
8732,0.015010997,84,0,0.002687412,7069,6,0,0,0,0
8749,0.127657447,46,0,0.481825909,20000,15,0,4,1,2
8750,0.196543574,45,0,0.25953887,4900,11,0,0,0,2
8755,0.9999999,65,0,1795,NA,4,1,1,1,0
8756,0.691544216,58,1,0.405756135,7782,6,0,2,0,2
8757,0.37119293,53,0,0.188102079,11833,11,0,2,0,0
8759,0.307769227,31,0,0.438312338,5000,9,0,1,0,2
8763,0.041068972,41,0,0.30208429,10890,8,0,1,0,1
8765,0.324953297,64,2,5481,NA,14,0,2,0,3
8766,0.978936094,77,0,0.146411908,4500,13,0,0,0,0
8784,0.01678737,43,0,0.006397441,2500,1,0,0,0,0
8786,0,35,0,0,NA,2,0,0,0,0
8792,2.03986711,43,3,0.351429755,2412,6,6,0,1,2
8793,0.191208188,61,0,0.152735351,3600,11,0,0,0,0
8799,0.045800977,41,1,0.162700609,12648,6,0,2,0,1
8801,0.198834022,53,0,0.286332715,1616,10,0,0,0,1
8809,0.07895871,29,0,0.89276808,400,4,0,0,0,1
8810,0.030500942,55,0,0.351916805,16250,8,0,2,0,2
8811,0.04589936,58,0,0.267095821,9475,12,0,2,0,0
8814,0.070147596,36,0,0.108906322,2166,2,0,0,0,0
8821,0.272086134,81,0,1687,NA,13,0,2,0,0
8827,0.9999999,30,0,0.094446349,5833,3,0,0,0,0
8828,0.615692303,73,1,0.82829582,3109,15,0,1,1,0
8829,0.324249599,44,0,0.262032823,7250,9,0,1,0,0
8838,0.870812919,63,0,0.594646272,4706,6,0,1,0,0
8839,0.056301324,68,0,27.36986301,72,5,0,1,0,0
8840,0.719562404,45,1,1058,NA,9,0,0,0,0
8845,0.083294919,54,0,0.123764026,9000,8,0,1,0,0
8854,0.150407085,45,0,0.13027179,3200,3,0,0,0,0
8855,1.025329281,49,0,0.171900826,3024,4,0,0,0,0
8863,0.064736176,48,2,2743,NA,19,0,1,0,0
8874,0.158627087,37,0,0.354041292,10800,7,0,3,0,0
8880,0.040199527,63,0,108,NA,14,0,0,0,0
8885,0.024449389,30,0,0.002223756,13040,2,0,0,0,2
8887,0.564449312,42,0,0.359531196,2900,6,0,0,0,0
8888,0.24664485,34,0,1.819133746,2100,15,0,2,0,3
8904,0.057571577,40,0,0.188184664,7667,13,0,1,0,0
8907,0.169833037,53,1,0.713580247,4859,15,0,2,0,1
8908,0.915853202,60,0,1552,NA,7,0,0,0,0
8911,0.356067184,38,1,0.406532861,2540,7,0,0,0,0
